ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm51518,-3.26,38.02,8.0,222.0,EU,C,SS,157.0,POINT (-3.26 38.02)
wsm51519,0.6944,40.3839,3.1,446.0,EU,C,SS,171.0,POINT (0.6944 40.3839)
wsm51520,0.7029,40.3886,2.9,446.0,EU,C,SS,179.0,POINT (0.7029 40.3886)
wsm51521,0.659,40.408,9.0,449.0,EU,C,SS,177.0,POINT (0.659 40.408)
wsm51522,0.718,40.38,4.0,445.0,EU,C,SS,174.0,POINT (0.718 40.38)
wsm51523,0.678,40.413,7.0,449.0,EU,C,SS,167.0,POINT (0.678 40.413)
wsm51524,0.724,40.373,4.0,444.0,EU,C,SS,169.0,POINT (0.724 40.373)
wsm51525,0.7044,40.399,2.0,447.0,EU,C,SS,176.0,POINT (0.7044 40.399)
wsm51526,0.6929,40.378,1.7,445.0,EU,C,NS,173.0,POINT (0.6929 40.378)
wsm51527,0.6822,40.3711,1.1,445.0,EU,C,SS,4.0,POINT (0.6822 40.3711)
wsm51528,0.6903,40.3751,1.9,445.0,EU,C,NS,172.0,POINT (0.6903 40.3751)
wsm51529,0.722,40.374,8.0,444.0,EU,C,SS,7.0,POINT (0.722 40.374)
wsm51530,0.72,40.389,10.0,446.0,EU,C,SS,2.0,POINT (0.72 40.389)
wsm51531,0.689,40.374,5.0,445.0,EU,C,NS,2.0,POINT (0.689 40.374)
wsm51532,0.711,40.382,9.0,445.0,EU,C,TS,179.0,POINT (0.711 40.382)
wsm51533,-2.86,36.33,20.0,35.0,EU,C,SS,172.0,POINT (-2.86 36.33)
wsm51535,-8.06,36.45,30.0,79.0,EU,C,TF,151.0,POINT (-8.06 36.45)
wsm51536,-0.7,38.09,14.0,251.0,EU,C,SS,7.0,POINT (-0.7 38.09)
wsm51537,0.08,35.6,6.0,35.0,AF,C,SS,115.0,POINT (0.08 35.6)
wsm51538,-1.7,37.88,22.0,212.0,EU,C,SS,144.0,POINT (-1.7 37.88)
wsm51539,-1.79,37.83,22.0,204.0,EU,C,SS,145.0,POINT (-1.79 37.83)
wsm51540,-1.8,42.82,6.0,750.0,EU,C,SS,97.0,POINT (-1.8 42.82)
wsm51541,-5.48,36.47,40.0,184.0,EU,C,TF,22.0,POINT (-5.48 36.47)
wsm51542,-3.29,38.02,2.0,222.0,EU,C,SS,139.0,POINT (-3.29 38.02)
wsm51543,-0.2132,43.0932,2.0,756.0,EU,C,NF,114.0,POINT (-0.2132 43.0932)
wsm51545,4.5,36.46,8.0,60.0,AF,C,TF,58.0,POINT (4.5 36.46)
wsm51546,-8.39,37.628,9.0,168.0,EU,C,TF,133.0,POINT (-8.39 37.628)
wsm51547,-2.92,36.6,10.0,63.0,EU,C,SS,144.0,POINT (-2.92 36.6)
wsm51548,0.97,36.08,12.0,27.0,AF,C,TF,159.0,POINT (0.97 36.08)
wsm51549,-7.63,38.72,15.2,306.0,EU,C,TF,103.0,POINT (-7.63 38.72)
wsm51550,-10.3,36.96,40.0,45.0,EU,C,TF,140.0,POINT (-10.3 36.96)
wsm51551,-8.01,38.74,19.8,290.0,EU,C,SS,151.0,POINT (-8.01 38.74)
wsm51553,-7.786,37.242,16.0,160.0,EU,C,SS,134.0,POINT (-7.786 37.242)
wsm51554,1.68,36.45,18.0,27.0,EU,C,SS,136.0,POINT (1.68 36.45)
wsm51555,-2.64,36.48,6.0,42.0,EU,C,NS,170.0,POINT (-2.64 36.48)
wsm51556,-2.63,36.5,6.0,44.0,EU,C,NS,167.0,POINT (-2.63 36.5)
wsm51557,-7.99,38.78,12.3,294.0,EU,C,TF,178.0,POINT (-7.99 38.78)
wsm51558,0.88,36.69,12.0,56.0,EU,C,SS,122.0,POINT (0.88 36.69)
wsm51559,-0.64,35.83,4.0,11.0,EU,C,TF,115.0,POINT (-0.64 35.83)
wsm51560,0.8529,36.416,4.0,38.0,EU,C,TF,134.0,POINT (0.8529 36.416)
wsm51562,-3.04,37.74,16.0,187.0,EU,C,SS,137.0,POINT (-3.04 37.74)
wsm51564,-3.042,37.74,16.0,187.0,EU,C,SS,137.0,POINT (-3.042 37.74)
wsm51565,-8.18,38.5,8.3,260.0,EU,C,SS,154.0,POINT (-8.18 38.5)
wsm51566,-7.98,38.78,12.8,295.0,EU,C,TF,157.0,POINT (-7.98 38.78)
wsm51567,-8.26,38.86,8.8,288.0,EU,C,SS,130.0,POINT (-8.26 38.86)
wsm51568,-1.94,37.31,16.0,145.0,EU,C,SS,157.0,POINT (-1.94 37.31)
wsm51569,0.51,38.07,6.0,209.0,EU,C,TF,27.0,POINT (0.51 38.07)
wsm51570,-1.7954,37.8157,10.0,202.0,EU,C,SS,162.0,POINT (-1.7954 37.8157)
wsm51571,-7.98,38.78,12.9,295.0,EU,C,TF,179.0,POINT (-7.98 38.78)
wsm51572,-8.23,38.89,23.3,293.0,EU,C,SS,157.0,POINT (-8.23 38.89)
wsm51573,-7.98,38.78,12.7,295.0,EU,C,TF,159.0,POINT (-7.98 38.78)
wsm51574,-1.0719,41.1634,10.0,578.0,EU,C,NF,174.0,POINT (-1.0719 41.1634)
wsm51575,-1.02,38.34,14.0,284.0,EU,C,SS,165.0,POINT (-1.02 38.34)
wsm51576,-1.69,37.72,4.0,196.0,EU,C,SS,167.0,POINT (-1.69 37.72)
wsm51577,-1.68,37.71,6.0,195.0,EU,C,TF,10.0,POINT (-1.68 37.71)
wsm51578,-1.67,37.72,6.0,197.0,EU,C,TF,1.0,POINT (-1.67 37.72)
wsm51579,-1.08,41.18,10.0,579.0,EU,C,NF,173.0,POINT (-1.08 41.18)
wsm51580,-8.429,37.304,24.0,139.0,EU,C,SS,147.0,POINT (-8.429 37.304)
wsm51581,-2.59,36.72,12.0,68.0,EU,C,SS,166.0,POINT (-2.59 36.72)
wsm51582,-2.59,36.72,12.0,68.0,EU,C,SS,165.0,POINT (-2.59 36.72)
wsm51583,-2.58,36.71,26.0,67.0,EU,C,SS,157.0,POINT (-2.58 36.71)
wsm51584,-2.3461,36.5525,4.0,54.0,EU,C,SS,160.0,POINT (-2.3461 36.5525)
wsm51586,-7.69,36.28,30.0,75.0,EU,C,NF,167.0,POINT (-7.69 36.28)
wsm51587,-2.37,36.7,20.0,69.0,EU,C,TS,156.0,POINT (-2.37 36.7)
wsm51588,-2.34,36.55,8.0,54.0,EU,C,SS,132.0,POINT (-2.34 36.55)
wsm51589,-2.38,36.69,10.0,67.0,EU,C,SS,124.0,POINT (-2.38 36.69)
wsm51590,-2.31,36.57,8.0,57.0,EU,C,SS,140.0,POINT (-2.31 36.57)
wsm51591,-6.2,36.62,40.0,174.0,EU,C,TF,132.0,POINT (-6.2 36.62)
wsm51593,4.15,35.95,8.0,114.0,AF,C,SS,119.0,POINT (4.15 35.95)
wsm51594,4.14,35.92,4.0,118.0,AF,C,TF,24.0,POINT (4.14 35.92)
wsm51595,4.05,35.84,6.0,124.0,AF,C,TF,131.0,POINT (4.05 35.84)
wsm51596,4.13,35.87,8.0,123.0,AF,C,TF,102.0,POINT (4.13 35.87)
wsm51597,4.14,35.92,2.0,118.0,AF,C,TF,141.0,POINT (4.14 35.92)
wsm51598,-9.769,36.769,39.0,23.0,EU,C,TF,9.0,POINT (-9.769 36.769)
wsm51599,-7.62,38.96,15.0,329.0,EU,C,SS,154.0,POINT (-7.62 38.96)
wsm51603,-10.0382,36.4456,36.0,24.0,AF,C,SS,180.0,POINT (-10.0382 36.4456)
wsm51604,-3.8352,37.0373,11.0,140.0,EU,C,NF,177.0,POINT (-3.8352 37.0373)
wsm51605,-3.82,37.05,26.0,141.0,EU,C,NF,94.0,POINT (-3.82 37.05)
wsm51606,1.75,36.5,6.0,20.0,EU,C,TF,136.0,POINT (1.75 36.5)
wsm51607,-2.34,40.21,11.0,457.0,EU,C,SS,89.0,POINT (-2.34 40.21)
wsm51608,-7.795,36.1144,27.0,54.0,EU,C,NF,148.0,POINT (-7.795 36.1144)
wsm51609,0.72,36.24,6.0,19.0,EU,C,TF,129.0,POINT (0.72 36.24)
wsm51610,-1.1674,38.2393,10.0,268.0,EU,C,SS,20.0,POINT (-1.1674 38.2393)
wsm51611,-1.16,38.24,10.0,268.0,EU,C,SS,5.0,POINT (-1.16 38.24)
wsm51612,1.58,36.38,4.0,32.0,AF,C,TF,154.0,POINT (1.58 36.38)
wsm51613,-2.57,36.47,6.0,41.0,EU,C,NS,165.0,POINT (-2.57 36.47)
wsm51614,-2.57,36.47,14.0,41.0,EU,C,SS,158.0,POINT (-2.57 36.47)
wsm51615,-2.59,36.47,14.0,41.0,EU,C,SS,158.0,POINT (-2.59 36.47)
wsm51616,-2.56,36.47,14.0,41.0,EU,C,SS,159.0,POINT (-2.56 36.47)
wsm51617,-2.52,36.47,14.0,41.0,EU,C,SS,157.0,POINT (-2.52 36.47)
wsm51618,-2.57,36.49,6.0,43.0,EU,C,NS,163.0,POINT (-2.57 36.49)
wsm51619,-5.41,37.06,12.0,221.0,EU,C,SS,161.0,POINT (-5.41 37.06)
wsm51620,-5.43,37.02,12.0,219.0,EU,C,TF,143.0,POINT (-5.43 37.02)
wsm51621,-5.43,37.06,6.0,222.0,EU,C,TF,121.0,POINT (-5.43 37.06)
wsm51622,-5.42,37.04,4.0,220.0,EU,C,TF,135.0,POINT (-5.42 37.04)
wsm51623,-5.4,37.06,16.0,220.0,EU,C,SS,133.0,POINT (-5.4 37.06)
wsm51624,-0.9,38.27,4.0,275.0,EU,C,SS,15.0,POINT (-0.9 38.27)
wsm51625,1.05,36.45,4.0,26.0,EU,C,TF,135.0,POINT (1.05 36.45)
wsm51626,3.06,41.37,14.0,501.0,EU,C,TS,175.0,POINT (3.06 41.37)
wsm51627,-0.98,35.64,10.0,26.0,AF,C,TF,154.0,POINT (-0.98 35.64)
wsm51628,2.61,41.85,6.0,561.0,EU,C,NF,172.0,POINT (2.61 41.85)
wsm51629,-0.42,39.01,6.0,337.0,EU,C,NF,179.0,POINT (-0.42 39.01)
wsm51630,-0.419,43.1015,0.0,762.0,EU,C,SS,110.0,POINT (-0.419 43.1015)
wsm51631,1.15,36.19,8.0,13.0,AF,C,TF,137.0,POINT (1.15 36.19)
wsm51632,-0.42,39.02,6.0,338.0,EU,C,NF,172.0,POINT (-0.42 39.02)
wsm51634,-0.69,35.88,10.0,13.0,EU,C,TF,135.0,POINT (-0.69 35.88)
wsm51635,-0.63,35.83,6.0,12.0,EU,C,TF,130.0,POINT (-0.63 35.83)
wsm51636,0.222,42.96,12.0,732.0,EU,C,NS,117.0,POINT (0.222 42.96)
wsm51637,-0.12,43.1,8.0,754.0,EU,C,NF,82.0,POINT (-0.12 43.1)
wsm51638,-1.7,38.15,8.0,240.0,EU,C,SS,11.0,POINT (-1.7 38.15)
wsm51639,-0.9,37.95,4.0,241.0,EU,C,TF,10.0,POINT (-0.9 37.95)
wsm51640,-9.22,42.62,10.0,667.0,EU,C,SS,130.0,POINT (-9.22 42.62)
wsm51641,-2.2,36.99,12.0,104.0,EU,C,SS,147.0,POINT (-2.2 36.99)
wsm51642,-0.64,35.64,6.0,18.0,AF,C,TF,137.0,POINT (-0.64 35.64)
wsm51643,-0.002,43.021,8.0,743.0,EU,C,NF,114.0,POINT (-0.002 43.021)
wsm51644,-3.93,37.05,6.0,144.0,EU,C,NF,122.0,POINT (-3.93 37.05)
wsm51645,-5.43,37.01,8.0,218.0,EU,C,TF,133.0,POINT (-5.43 37.01)
wsm51646,-5.47,37.08,8.0,226.0,EU,C,TF,136.0,POINT (-5.47 37.08)
wsm51647,-5.47,37.08,12.0,226.0,EU,C,TF,143.0,POINT (-5.47 37.08)
wsm51648,-3.49,35.68,4.0,25.0,AF,C,TF,178.0,POINT (-3.49 35.68)
wsm51649,-1.88,37.32,8.0,149.0,EU,C,SS,158.0,POINT (-1.88 37.32)
wsm51650,-2.99,39.35,12.0,363.0,EU,C,SS,110.0,POINT (-2.99 39.35)
wsm51651,-5.44,37.07,8.0,223.0,EU,C,TF,148.0,POINT (-5.44 37.07)
wsm51652,-5.42,37.08,8.0,223.0,EU,C,SS,151.0,POINT (-5.42 37.08)
wsm51653,-3.63,37.06,12.0,133.0,EU,C,NF,159.0,POINT (-3.63 37.06)
wsm51654,-2.98,40.41,6.0,480.0,EU,C,SS,91.0,POINT (-2.98 40.41)
wsm51655,-3.77,37.19,6.0,152.0,EU,C,NF,105.0,POINT (-3.77 37.19)
wsm51656,-5.39,37.11,10.0,223.0,EU,C,SS,180.0,POINT (-5.39 37.11)
wsm51657,-5.33,37.16,14.0,224.0,EU,C,SS,175.0,POINT (-5.33 37.16)
wsm51658,0.91,36.45,8.0,35.0,EU,C,TF,133.0,POINT (0.91 36.45)
wsm51659,-0.15,42.96,6.0,740.0,EU,C,NF,100.0,POINT (-0.15 42.96)
wsm51660,0.68,35.81,8.0,29.0,AF,C,TF,162.0,POINT (0.68 35.81)
wsm51661,0.74,36.69,6.0,64.0,EU,C,TF,135.0,POINT (0.74 36.69)
wsm51663,-6.48,42.44,20.0,710.0,EU,C,SS,160.0,POINT (-6.48 42.44)
wsm51664,-9.17,39.3,26.0,303.0,EU,C,TF,149.0,POINT (-9.17 39.3)
wsm51665,-1.08,38.17,8.0,265.0,EU,C,SS,26.0,POINT (-1.08 38.17)
wsm51666,-5.04,36.83,14.0,180.0,EU,C,SS,103.0,POINT (-5.04 36.83)
wsm51667,-4.98,36.87,22.0,180.0,EU,C,SS,107.0,POINT (-4.98 36.87)
wsm51668,-1.25,40.02,6.0,451.0,EU,C,NF,171.0,POINT (-1.25 40.02)
wsm51669,-1.61,37.71,2.0,198.0,EU,C,TF,158.0,POINT (-1.61 37.71)
wsm51671,-6.56,38.51,26.0,337.0,EU,C,TF,128.0,POINT (-6.56 38.51)
wsm51673,-7.71,36.15,20.0,61.0,EU,C,SS,161.0,POINT (-7.71 36.15)
wsm51674,-8.23,38.88,10.0,292.0,EU,C,SS,148.0,POINT (-8.23 38.88)
wsm51675,-8.23,38.88,8.0,292.0,EU,C,SS,142.0,POINT (-8.23 38.88)
wsm51678,0.66,36.97,16.0,93.0,EU,C,SS,145.0,POINT (0.66 36.97)
wsm51680,-3.53,35.71,6.0,24.0,AF,C,TS,177.0,POINT (-3.53 35.71)
wsm51681,-1.54,36.65,6.0,93.0,EU,C,TF,138.0,POINT (-1.54 36.65)
wsm51682,-6.01,38.02,20.0,318.0,EU,C,SS,1.0,POINT (-6.01 38.02)
wsm51683,-1.7,38.02,6.0,227.0,EU,C,NF,135.0,POINT (-1.7 38.02)
wsm51684,-1.78,37.88,10.0,210.0,EU,C,SS,173.0,POINT (-1.78 37.88)
wsm51685,-7.55,36.68,30.0,121.0,EU,C,TF,153.0,POINT (-7.55 36.68)
wsm51686,-0.11,43.021,9.0,746.0,EU,C,NF,130.0,POINT (-0.11 43.021)
wsm51689,-3.322,36.673,18.0,82.0,EU,C,NF,68.0,POINT (-3.322 36.673)
wsm51691,-1.531,42.867,6.0,757.0,EU,C,NF,99.0,POINT (-1.531 42.867)
wsm51692,2.17,42.34,8.0,620.0,EU,C,NF,129.0,POINT (2.17 42.34)
wsm51693,-1.446,42.834,8.0,755.0,EU,C,NF,120.0,POINT (-1.446 42.834)
wsm51694,-1.516,42.875,9.0,758.0,EU,C,NF,110.0,POINT (-1.516 42.875)
wsm51696,1.019,42.89,9.0,703.0,EU,C,SS,133.0,POINT (1.019 42.89)
wsm51699,2.223,42.292,9.0,614.0,EU,C,NF,116.0,POINT (2.223 42.292)
wsm51701,-1.38,37.67,4.0,204.0,EU,C,SS,14.0,POINT (-1.38 37.67)
wsm51722,-2.712,37.571,9.0,164.0,EU,C,NF,164.0,POINT (-2.712 37.571)
wsm51723,-2.07,37.36,4.0,147.0,EU,C,TF,143.0,POINT (-2.07 37.36)
wsm51724,3.418,37.45,18.0,67.0,EU,C,TF,145.0,POINT (3.418 37.45)
wsm51725,0.04,39.39,8.0,362.0,EU,C,NF,132.0,POINT (0.04 39.39)
wsm51726,0.01,39.41,8.0,364.0,EU,C,NF,146.0,POINT (0.01 39.41)
wsm51727,0.0,39.394,9.0,363.0,EU,C,NF,160.0,POINT (0 39.394)
wsm51728,0.01,39.39,8.0,362.0,EU,C,NF,149.0,POINT (0.01 39.39)
wsm51729,-3.79,37.11,12.0,145.0,EU,C,NF,111.0,POINT (-3.79 37.11)
wsm51730,-5.56,36.9,6.0,218.0,EU,C,TF,125.0,POINT (-5.56 36.9)
wsm51731,0.63,38.0,14.0,199.0,EU,C,SS,148.0,POINT (0.63 38)
wsm51732,-0.28,38.95,4.0,326.0,EU,C,NF,149.0,POINT (-0.28 38.95)
wsm51733,3.529,36.746,15.0,13.0,AF,C,TF,170.0,POINT (3.529 36.746)
wsm51734,3.904,36.871,9.0,37.0,AF,C,NF,111.0,POINT (3.904 36.871)
wsm51735,3.649,37.239,21.0,47.0,EU,C,TF,2.0,POINT (3.649 37.239)
wsm51736,3.84,37.129,12.0,44.0,EU,C,TF,176.0,POINT (3.84 37.129)
wsm51737,3.46,36.841,12.0,1.0,AF,C,TF,172.0,POINT (3.46 36.841)
wsm51738,4.006,36.969,6.0,26.0,EU,C,NF,91.0,POINT (4.006 36.969)
wsm51739,3.649,37.058,9.0,29.0,EU,C,NS,161.0,POINT (3.649 37.058)
wsm51740,3.27,36.88,6.0,17.0,EU,C,TF,168.0,POINT (3.27 36.88)
wsm51741,3.59,36.81,15.0,13.0,AF,C,TF,160.0,POINT (3.59 36.81)
wsm51742,3.755,36.969,12.0,30.0,EU,C,TF,123.0,POINT (3.755 36.969)
wsm51743,3.762,37.096,15.0,39.0,EU,C,TF,139.0,POINT (3.762 37.096)
wsm51744,3.955,37.028,15.0,31.0,EU,C,TF,170.0,POINT (3.955 37.028)
wsm51745,3.967,37.04,18.0,30.0,EU,C,TF,169.0,POINT (3.967 37.04)
wsm51746,3.746,36.941,9.0,28.0,EU,C,TF,122.0,POINT (3.746 36.941)
wsm51747,3.444,36.763,12.0,10.0,AF,C,TF,161.0,POINT (3.444 36.763)
wsm51748,3.561,37.068,18.0,26.0,EU,C,TF,137.0,POINT (3.561 37.068)
wsm51749,3.628,36.879,12.0,16.0,EU,C,TF,144.0,POINT (3.628 36.879)
wsm51750,3.635,37.08,9.0,30.0,EU,C,TF,157.0,POINT (3.635 37.08)
wsm51751,3.707,37.003,12.0,28.0,EU,C,TF,130.0,POINT (3.707 37.003)
wsm51752,3.835,36.911,12.0,35.0,EU,C,TF,174.0,POINT (3.835 36.911)
wsm51753,3.887,37.168,12.0,43.0,EU,C,SS,155.0,POINT (3.887 37.168)
wsm51754,3.46,37.68,15.0,92.0,EU,C,TF,147.0,POINT (3.46 37.68)
wsm51755,3.818,36.964,21.0,35.0,EU,C,TF,10.0,POINT (3.818 36.964)
wsm51756,3.93,37.065,15.0,34.0,EU,C,TF,170.0,POINT (3.93 37.065)
wsm51757,3.58,36.93,15.0,14.0,EU,C,TF,160.0,POINT (3.58 36.93)
wsm51758,3.61,36.9,15.0,15.0,EU,C,TF,158.0,POINT (3.61 36.9)
wsm51759,3.5,36.92,6.0,9.0,EU,C,TF,150.0,POINT (3.5 36.92)
wsm51760,2.213,42.292,9.0,614.0,EU,C,NF,143.0,POINT (2.213 42.292)
wsm51761,-3.55,35.67,4.0,20.0,AF,C,SS,9.0,POINT (-3.55 35.67)
wsm51762,-3.61,35.67,2.0,15.0,AF,C,TS,20.0,POINT (-3.61 35.67)
wsm51763,-3.83,35.58,12.0,8.0,EU,C,SS,169.0,POINT (-3.83 35.58)
wsm51764,-4.7,37.74,12.0,244.0,EU,C,SS,103.0,POINT (-4.7 37.74)
wsm51765,-6.01,41.54,12.0,642.0,EU,C,SS,146.0,POINT (-6.01 41.54)
wsm51766,-0.333,43.064,9.0,756.0,EU,C,NF,109.0,POINT (-0.333 43.064)
wsm51767,-0.0004,43.12,12.0,754.0,EU,C,NF,117.0,POINT (-0.0004 43.12)
wsm51768,-5.98,41.5,9.0,640.0,EU,C,SS,137.0,POINT (-5.98 41.5)
wsm51769,-0.364,43.09,8.0,759.0,EU,C,NF,112.0,POINT (-0.364 43.09)
wsm51770,-0.32,43.05,4.0,754.0,EU,C,NF,96.0,POINT (-0.32 43.05)
wsm51771,-7.47,36.19,6.0,77.0,EU,C,TF,125.0,POINT (-7.47 36.19)
wsm51772,-5.27,37.16,4.0,221.0,EU,C,TF,26.0,POINT (-5.27 37.16)
wsm51773,-1.84,37.87,6.0,207.0,EU,C,NF,142.0,POINT (-1.84 37.87)
wsm51774,-1.84,37.9,8.0,210.0,EU,C,NS,152.0,POINT (-1.84 37.9)
wsm51775,-3.92,35.63,18.0,16.0,EU,C,NF,164.0,POINT (-3.92 35.63)
wsm51776,-4.03,35.63,14.0,26.0,EU,C,NS,166.0,POINT (-4.03 35.63)
wsm51777,-0.148,42.921,9.0,736.0,EU,C,NF,123.0,POINT (-0.148 42.921)
wsm51778,-0.146,42.928,8.0,737.0,EU,C,NF,130.0,POINT (-0.146 42.928)
wsm51779,-0.17,42.93,6.0,738.0,EU,C,NF,142.0,POINT (-0.17 42.93)
wsm51780,-9.36,37.99,20.0,159.0,EU,C,TS,135.0,POINT (-9.36 37.99)
wsm51781,-2.547,37.091,10.0,110.0,EU,C,NF,168.0,POINT (-2.547 37.091)
wsm51782,0.46,37.95,4.0,198.0,EU,C,TF,164.0,POINT (0.46 37.95)
wsm51783,-2.28,38.15,8.0,229.0,EU,C,SS,137.0,POINT (-2.28 38.15)
wsm51786,-7.7,42.71,12.0,701.0,EU,C,SS,146.0,POINT (-7.7 42.71)
wsm51787,-3.718,35.631,6.0,5.0,EU,C,NS,5.0,POINT (-3.718 35.631)
wsm51788,4.84,36.47,24.0,73.0,AF,C,TF,143.0,POINT (4.84 36.47)
wsm51789,4.9,36.43,18.0,76.0,AF,C,TF,148.0,POINT (4.9 36.43)
wsm51791,4.97,36.2,21.0,99.0,AF,C,SS,145.0,POINT (4.97 36.2)
wsm51792,-3.547,35.952,14.0,25.0,EU,C,SS,163.0,POINT (-3.547 35.952)
wsm51793,-1.77,37.66,4.0,187.0,EU,C,TF,135.0,POINT (-1.77 37.66)
wsm51794,-7.969,36.448,6.0,85.0,EU,C,SS,169.0,POINT (-7.969 36.448)
wsm51795,-3.131,36.362,16.0,44.0,EU,C,SS,166.0,POINT (-3.131 36.362)
wsm51797,0.6,42.9,10.0,715.0,EU,C,NF,105.0,POINT (0.6 42.9)
wsm51798,-1.69,38.18,6.0,244.0,EU,C,SS,17.0,POINT (-1.69 38.18)
wsm51799,-5.169,35.575,10.0,120.0,EU,C,NF,82.0,POINT (-5.169 35.575)
wsm51801,-2.74,36.21,6.0,19.0,EU,C,NS,111.0,POINT (-2.74 36.21)
wsm51802,-2.74,36.21,6.0,19.0,EU,C,NS,111.0,POINT (-2.74 36.21)
wsm51803,-8.96,39.72,16.0,353.0,EU,C,NS,134.0,POINT (-8.96 39.72)
wsm51804,-1.49,38.11,6.0,243.0,EU,C,SS,1.0,POINT (-1.49 38.11)
wsm51806,-3.793,36.99,8.0,134.0,EU,C,NF,122.0,POINT (-3.793 36.99)
wsm51807,-0.21,38.21,8.0,250.0,EU,C,TS,168.0,POINT (-0.21 38.21)
wsm51809,-2.643,36.949,20.0,94.0,EU,C,TF,147.0,POINT (-2.643 36.949)
wsm51810,-1.69,40.45,20.0,489.0,EU,C,NF,141.0,POINT (-1.69 40.45)
wsm51811,-7.17,42.87,10.0,732.0,EU,C,NF,156.0,POINT (-7.17 42.87)
wsm51812,-4.21,37.22,12.0,172.0,EU,C,SS,124.0,POINT (-4.21 37.22)
wsm51813,-4.26,37.22,14.0,174.0,EU,C,SS,112.0,POINT (-4.26 37.22)
wsm51814,-4.278,37.22,14.0,175.0,EU,C,SS,124.0,POINT (-4.278 37.22)
wsm51815,-1.792,37.012,8.0,123.0,EU,C,SS,155.0,POINT (-1.792 37.012)
wsm51816,-3.022,36.013,4.0,12.0,EU,C,NS,147.0,POINT (-3.022 36.013)
wsm51817,-3.238,36.452,16.0,57.0,EU,C,SS,167.0,POINT (-3.238 36.452)
wsm51818,1.17,35.94,10.0,39.0,AF,C,TF,136.0,POINT (1.17 35.94)
wsm51819,-3.229,36.362,10.0,49.0,EU,C,SS,174.0,POINT (-3.229 36.362)
wsm51820,-3.243,36.353,8.0,49.0,EU,C,SS,3.0,POINT (-3.243 36.353)
wsm51821,-3.255,36.367,10.0,51.0,EU,C,SS,175.0,POINT (-3.255 36.367)
wsm51822,-3.235,36.371,6.0,50.0,EU,C,SS,177.0,POINT (-3.235 36.371)
wsm51823,-7.16,42.86,16.0,731.0,EU,C,NF,150.0,POINT (-7.16 42.86)
wsm51824,-7.17,42.89,10.0,734.0,EU,C,NF,161.0,POINT (-7.17 42.89)
wsm51825,-7.54,42.74,19.0,709.0,EU,C,NF,173.0,POINT (-7.54 42.74)
wsm51826,-7.19,42.88,10.0,733.0,EU,C,NF,146.0,POINT (-7.19 42.88)
wsm51827,-3.713,37.15,12.0,146.0,EU,C,NF,149.0,POINT (-3.713 37.15)
wsm51828,2.88,36.98,14.0,53.0,EU,C,TF,156.0,POINT (2.88 36.98)
wsm51829,-1.48,40.47,10.0,495.0,EU,C,NF,122.0,POINT (-1.48 40.47)
wsm51830,-7.2,42.93,8.0,737.0,EU,C,NF,140.0,POINT (-7.2 42.93)
wsm51831,0.36,35.6,15.0,47.0,AF,C,TF,145.0,POINT (0.36 35.6)
wsm51832,-2.63,36.57,20.0,52.0,EU,C,NF,154.0,POINT (-2.63 36.57)
wsm51833,2.83,36.26,15.0,55.0,AF,C,TF,135.0,POINT (2.83 36.26)
wsm51834,2.92,36.84,15.0,48.0,EU,C,TF,161.0,POINT (2.92 36.84)
wsm51835,2.76,36.44,6.0,38.0,AF,C,TF,161.0,POINT (2.76 36.44)
wsm51836,-3.86,35.51,8.0,14.0,EU,C,SS,4.0,POINT (-3.86 35.51)
wsm51837,-7.17,36.55,30.0,125.0,EU,C,SS,157.0,POINT (-7.17 36.55)
wsm51838,-5.42,36.21,8.0,165.0,EU,C,SS,40.0,POINT (-5.42 36.21)
wsm51839,-3.7,37.12,6.0,142.0,EU,C,NF,155.0,POINT (-3.7 37.12)
wsm51841,1.15,35.73,15.0,58.0,AF,C,SS,138.0,POINT (1.15 35.73)
wsm51842,1.76,36.08,15.0,51.0,AF,C,SS,164.0,POINT (1.76 36.08)
wsm51843,1.9,36.27,15.0,27.0,AF,C,TF,138.0,POINT (1.9 36.27)
wsm51844,1.38,36.38,15.0,16.0,EU,C,TS,130.0,POINT (1.38 36.38)
wsm51845,0.94,36.02,26.0,25.0,AF,C,TF,153.0,POINT (0.94 36.02)
wsm51846,1.68,35.87,15.0,60.0,AF,C,SS,161.0,POINT (1.68 35.87)
wsm51847,1.32,36.02,15.0,30.0,AF,C,TF,155.0,POINT (1.32 36.02)
wsm51848,2.07,36.53,15.0,9.0,EU,C,TF,168.0,POINT (2.07 36.53)
wsm51849,1.36,36.25,10.0,11.0,AF,C,TF,146.0,POINT (1.36 36.25)
wsm51850,1.31,35.72,10.0,63.0,AF,C,TF,154.0,POINT (1.31 35.72)
wsm51851,-0.05,42.65,15.0,705.0,EU,C,NF,120.0,POINT (-0.05 42.65)
wsm52453,20.13,36.99,15.1,57.0,AF,C,TF,53.0,POINT (20.13 36.99)
wsm52608,39.82,37.58,21.0,108.0,AR,C,SS,9.0,POINT (39.82 37.58)
wsm52782,8.21,38.21,15.0,59.0,EU,C,TF,158.0,POINT (8.21 38.21)
wsm52812,12.63,45.8,15.0,755.0,EU,C,TF,7.0,POINT (12.63 45.8)
wsm52832,33.62,40.39,16.1,73.0,AT,C,SS,121.0,POINT (33.62 40.39)
